vehicle_number,driver_number,lap_number,lap_time,lap_improvement,crossing_finish_line_in_pit,s1,s1_improvement,s2,s2_improvement,s3,s3_improvement,kph,elapsed,hour,s1_large,s2_large,s3_large,top_speed,driver_name,pit_time,class,group,team,manufacturer,flag_at_fl,s1_seconds,s2_seconds,s3_seconds,im1a_time,im1a_elapsed,im1_time,im1_elapsed,im2a_time,im2a_elapsed,im2_time,im2_elapsed,im3a_time,im3a_elapsed,fl_time,fl_elapsed,unnamed: 41,tyre_age,elapsed_seconds,TIME_UTC_SECOND,TIME_UTC_SECONDS,TIME_UTC_STR,AIR_TEMP,TRACK_TEMP,HUMIDITY,PRESSURE,WIND_SPEED,WIND_DIRECTION,RAIN,Unnamed: 9,lap_time_seconds,START_UTC_SECONDS,lap,Laptrigger_lapdist_dls,Steering_Angle,VBOX_Lat_Min,VBOX_Long_Minutes,accx_can,accy_can,aps,gear,nmot,pbrake_f,pbrake_r,speed,incident,best_lap_time,loss_per_lap
86,1,10,0 days 00:01:46.725000,0,,36.260,0,35.670,2,34.795,0,132.4,18:58.829,2025-11-10 11:23:32.581,0:36.260,0:35.670,0:34.795,200.0,Andrew Gilleland,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,36.26,35.67,34.795,25.490,25.490,10.77,36.260,20.188,56.448,15.482,1:11.930,13.378,1:25.308,21.417,1:46.725,,9,1031.246,1760887351.246,,,,,,,,,,,106.725,1760887244.5210001,10,1989.6343434343435,20.486919660880098,39.793927702058646,-86.23574387107975,0.0004275333064190559,-0.2015369398465886,71.11278966491724,2.991522002422285,6010.155555555555,6.220985062575696,6.283377069035123,130.7516733870968,1,0 days 00:01:46.085000,0.64
86,1,11,0 days 00:01:46.607000,0,,36.363,0,35.950,0,34.294,0,132.5,20:45.436,2025-11-10 11:25:19.188,0:36.363,0:35.950,0:34.294,199.3,Andrew Gilleland,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,36.363,35.95,34.294,25.499,25.499,10.864,36.363,20.293,56.656,15.657,1:12.313,13.524,1:25.837,20.77,1:46.607,,10,1137.853,1760887457.853,,,,,,,,,,,106.607,1760887351.2459998,11,1998.4232365145228,19.59664039817503,39.79396066305698,-86.23578144454798,-0.0036325176275404402,-0.2052791372874326,72.949328079635,3.0103691414350893,6023.738589211618,5.835705101617586,5.900022812111157,131.48788819875776,1,0 days 00:01:46.085000,0.522
86,1,12,0 days 00:01:46.085000,2,,36.394,0,35.745,0,33.946,2,133.2,22:31.521,2025-11-10 11:27:05.273,0:36.394,0:35.745,0:33.946,199.3,Andrew Gilleland,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,36.394,35.745,33.946,25.507,25.507,10.887,36.394,20.207,56.601,15.538,1:12.139,13.395,1:25.534,20.551,1:46.085,,11,1243.938,1760887563.938,,,,,,,,,,,106.08500000000001,1760887457.853,12,2004.8016194331983,19.55854943273906,39.79389929810065,-86.23573792888821,0.00046353322528363053,-0.21089100486223664,71.38025121555916,2.9902755267423013,6045.2327935222675,5.092880875202593,5.157597244732577,131.30306288032455,1,0 days 00:01:46.085000,0.0
86,1,13,0 days 00:01:47.877000,0,,36.091,0,35.926,0,35.860,0,131.0,24:19.398,2025-11-10 11:28:53.150,0:36.091,0:35.926,0:35.860,200.0,Andrew Gilleland,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,FCY,36.091,35.926,35.86,25.339,25.339,10.752,36.091,20.269,56.360,15.657,1:12.017,15.118,1:27.135,20.742,1:47.877,,12,1351.815,1760887671.815,,,,,,,,,,,107.87700000000001,1760887563.938,13,1998.498985801217,18.23846777462505,39.79391385168501,-86.2357313838815,0.0011037697608431295,-0.20514471017430078,73.70076205918119,3.0052695581678153,6046.101419878296,5.307006485610053,5.375638427239562,131.5562145748988,1,0 days 00:01:46.085000,1.792
86,1,14,0 days 00:01:46.774000,0,,36.780,0,35.738,0,34.256,0,132.3,26:06.172,2025-11-10 11:30:39.924,0:36.780,0:35.738,0:34.256,199.3,Andrew Gilleland,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,FCY,36.78,35.738,34.256,25.912,25.912,10.868,36.780,20.207,56.987,15.531,1:12.518,13.534,1:26.052,20.722,1:46.774,,13,1458.589,1760887778.589,,,,,,,,,,,106.774,1760887671.815,14,1986.52868852459,17.981900081900083,39.79396718374341,-86.23576496820974,0.0018841113841113846,-0.2063996723996724,74.54329238329238,2.984848484848485,6085.319672131148,5.743255528255529,5.81474610974611,131.96418032786886,1,0 days 00:01:46.085000,0.689
86,1,15,0 days 00:01:53.671000,0,,36.500,0,35.896,0,41.275,0,124.3,27:59.843,2025-11-10 11:32:33.595,0:36.500,0:35.896,0:41.275,200.0,Andrew Gilleland,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,FCY,36.5,35.896,41.275,25.422,25.422,11.078,36.500,20.241,56.741,15.655,1:12.396,13.871,1:26.267,27.404,1:53.671,,14,1572.26,1760887892.26,,,,,,,,,,,113.67099999999999,1760887778.589,15,2019.2064128256513,17.629195034040848,39.79383041632381,-86.23569482720085,0.002251902282739287,-0.19563636363636364,65.3531477773328,3.00200240288346,6006.428857715431,4.415514617541049,4.482675210252303,130.4155,1,0 days 00:01:46.085000,7.586
86,1,16,0 days 00:02:30.618000,0,,50.427,0,49.475,0,50.716,0,93.8,30:30.461,2025-11-10 11:35:04.213,0:50.427,0:49.475,0:50.716,137.1,Andrew Gilleland,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,FCY,50.427,49.475,50.716,39.096,39.096,11.331,50.427,33.313,1:23.740,16.162,1:39.902,22.579,2:02.481,28.137,2:30.618,,15,1722.878,1760888042.878,,,,,,,,,,,150.618,1760887892.26,16,1995.8522267206479,17.377570850202428,39.79393886612495,-86.23574644389906,0.003801619433198382,-0.2072854251012146,71.7412024291498,2.967611336032389,6086.228744939272,4.775759109311741,4.83563967611336,131.3558097165992,0,0 days 00:01:46.085000,44.533
86,1,17,0 days 00:02:06.931000,0,,47.656,0,41.886,0,37.389,0,111.3,32:37.392,2025-11-10 11:37:11.144,0:47.656,0:41.886,0:37.389,152.1,Andrew Gilleland,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,GF,47.656,41.886,37.389,36.654,36.654,11.002,47.656,26.207,1:13.863,15.679,1:29.542,16.78,1:46.322,20.609,2:06.931,,16,1849.809,1760888169.809,,,,,,,,,,,126.931,1760888042.878,17,2108.247619047619,12.053582317073172,39.79381649959378,-86.2359150851645,-0.026269435975609753,-0.1891394817073171,61.143212652439026,2.9565548780487805,5712.0952380952385,5.445623094512196,5.529009146341464,124.04988571428572,1,0 days 00:01:46.085000,20.846
86,1,18,0 days 00:01:47.868000,0,,35.976,2,37.598,0,34.294,0,131.0,34:25.260,2025-11-10 11:38:59.012,0:35.976,0:37.598,0:34.294,202.2,Andrew Gilleland,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,FCY,35.976,37.598,34.294,25.438,25.438,10.538,35.976,20.694,56.670,16.904,1:13.574,13.759,1:27.333,20.535,1:47.868,,17,1957.677,1760888277.677,,,,,,,,,,,107.868,1760888169.809,18,1973.857962697274,15.711947156806433,39.793816942787934,-86.23595327019075,0.0013968983342906374,-0.10352986789201608,29.172777139574958,2.323090178058587,4971.440459110473,2.1510697874784603,2.223427627800115,93.54816355810617,0,0 days 00:01:46.085000,1.783
86,1,19,0 days 00:02:08.907000,0,,37.935,0,49.129,0,41.843,0,109.6,36:34.167,2025-11-10 11:41:07.919,0:37.935,0:49.129,0:41.843,193.2,Andrew Gilleland,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,FCY,37.935,49.129,41.843,27.183,27.183,10.752,37.935,30.361,1:08.296,18.768,1:27.064,15.498,1:42.562,26.345,2:08.907,,18,2086.584,1760888406.584,,,,,,,,,,,128.907,1760888277.677,19,1866.1618398637138,14.71712049012934,39.79399157446854,-86.23592063794743,0.01580428863172226,-0.1576490810074881,43.48500340367597,2.841729067392784,5307.568994889268,1.7215112321307011,1.7733917631041527,110.73068143100512,0,0 days 00:01:46.085000,22.822
86,1,20,0 days 00:02:25.800000,0,,47.259,0,54.537,0,44.004,0,96.9,38:59.967,2025-11-10 11:43:33.719,0:47.259,0:54.537,0:44.004,152.1,Andrew Gilleland,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,FCY,47.259,54.537,44.004,35.749,35.749,11.51,47.259,35.532,1:22.791,19.005,1:41.796,15.745,1:57.541,28.259,2:25.800,,19,2232.384,1760888552.384,,,,,,,,,,,145.8,1760888406.584,20,2014.789156626506,11.448835341365463,39.7938240817273,-86.23566263344394,0.005768674698795181,-0.2011566265060241,74.22586345381526,3.0481927710843375,5907.656626506024,5.521098393574297,5.602208835341365,129.89532128514057,0,0 days 00:01:46.085000,39.715
86,1,21,0 days 00:02:20.240000,0,,45.675,0,50.906,0,43.659,0,100.8,41:20.207,2025-11-10 11:45:53.959,0:45.675,0:50.906,0:43.659,127.1,Andrew Gilleland,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,FCY,45.675,50.906,43.659,33.958,33.958,11.717,45.675,31.919,1:17.594,18.987,1:36.581,18.509,1:55.090,25.15,2:20.240,,20,2372.624,1760888692.624,,,,,,,,,,,140.24,1760888552.384,21,2081.1736930860034,13.92200876306033,39.79364328413328,-86.23570061179979,-0.01730974047859791,-0.14194573643410854,40.253956858779915,2.7792382878328277,5187.133220910624,2.395798786653185,2.5012976070104482,109.08586846543001,0,0 days 00:01:46.085000,34.155
86,1,22,0 days 00:02:13.441000,0,,44.339,0,45.176,0,43.926,0,105.9,43:33.648,2025-11-10 11:48:07.400,0:44.339,0:45.176,0:43.926,135.0,Andrew Gilleland,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,FCY,44.339,45.176,43.926,33.168,33.168,11.171,44.339,28.972,1:13.311,16.204,1:29.515,17.877,1:47.392,26.049,2:13.441,,21,2506.065,1760888826.065,1760888828.0,2025-10-19 15:47:08,11.55,14.0,81.55,978.8,3.96,306.0,0.0,,133.441,1760888692.624,22,1973.689291101056,15.425806451612903,39.793985360496045,-86.23601459759634,-0.016171239071450107,-0.11532318359963822,25.535486885740127,2.1950557732891167,5207.019607843137,1.7010792885137171,1.7644196563159482,96.38503003003004,0,0 days 00:01:46.085000,27.356
86,1,23,0 days 00:02:09.841000,0,,47.244,0,42.909,0,39.688,0,108.8,45:43.489,2025-11-10 11:50:17.241,0:47.244,0:42.909,0:39.688,138.1,Andrew Gilleland,,Am,Legends,Eagles Canyon Racing Powered by Fast Track,Toyota Gazoo Racing,FF,47.244,42.909,39.688,35.504,35.504,11.74,47.244,25.931,1:13.175,16.978,1:30.153,16.765,1:46.918,22.923,2:09.841,,22,2635.906,1760888955.906,,,,,,,,,,,129.841,1760888826.0649998,23,1976.258114374034,15.22627669452182,39.79384405832105,-86.23577894318845,-0.007788919839059114,-0.12393129062209843,24.628322500773756,2.513153822346023,5108.697063369397,0.9007458991024451,0.9352290312596719,100.74302936630602,0,0 days 00:01:46.085000,23.756
88,1,1,0 days 00:01:47.583000,0,,38.188,0,35.358,0,34.037,0,131.3,1:47.583,2025-11-10 11:06:21.335,0:38.188,0:35.358,0:34.037,198.2,Henry Drury,,Am,,PT Autosport with Copeland Motorsports,Toyota Gazoo Racing,GF,38.188,35.358,34.037,27.484,27.484,10.704,38.188,19.845,58.033,15.513,1:13.546,13.242,1:26.788,20.795,1:47.583,,0,0.0,1760886320.0,1760886320.0,2025-10-19 15:05:20,12.07,14.9,82.91,977.6,2.52,254.0,0.0,,107.583,1760886212.417,1,2974.9987012987012,-6.631566640685893,39.79404749762519,-86.23607347686125,0.0031210704078981546,-0.09981657573395687,38.048711353598335,1.7045985970381918,5087.564935064935,4.718277474668746,4.816023642504547,84.52,1,0 days 00:01:41.112000,6.471
88,1,2,0 days 00:02:04.885000,0,,36.836,0,38.375,0,49.674,0,113.1,3:52.468,2025-11-10 11:08:26.220,0:36.836,0:38.375,0:49.674,208.1,Henry Drury,,Am,,PT Autosport with Copeland Motorsports,Toyota Gazoo Racing,FCY,36.836,38.375,49.674,26.205,26.205,10.631,36.836,21.092,57.928,17.283,1:15.211,22.725,1:37.936,26.949,2:04.885,,1,124.885,1760886444.885,1760886445.0,2025-10-19 15:07:25,12.13,14.8,82.63,977.7,2.16,173.0,0.0,,124.885,1760886320.0,2,2044.7906336088154,-6.709481808158765,39.79366044356778,-86.23569839502774,-0.006626515986769571,-0.08097271223814774,46.18506615214995,2.070837927232635,5071.146005509642,7.2997946527012125,7.465949558985667,90.1976308539945,1,0 days 00:01:41.112000,23.773
88,1,3,0 days 00:02:16.544000,0,,50.483,0,43.525,0,42.536,0,103.5,6:09.012,2025-11-10 11:10:42.764,0:50.483,0:43.525,0:42.536,147.1,Henry Drury,,Am,,PT Autosport with Copeland Motorsports,Toyota Gazoo Racing,GF,50.483,43.525,42.536,37.388,37.388,13.095,50.483,24.583,1:15.066,18.942,1:34.008,19.207,1:53.215,23.329,2:16.544,,2,261.429,1760886581.429,,,,,,,,,,,136.544,1760886444.885,3,1971.9919517102617,-7.79251509054326,39.793958253304005,-86.23581643363599,0.014099798792756538,-0.2087215291750503,71.3585754527163,2.8877263581488934,6137.185110663984,4.984621730382294,5.075362173038229,130.80849094567404,0,0 days 00:01:41.112000,35.432
88,1,4,0 days 00:01:45.173000,0,,36.512,0,34.957,0,33.704,0,134.4,7:54.185,2025-11-10 11:12:27.937,0:36.512,0:34.957,0:33.704,205.3,Henry Drury,,Am,,PT Autosport with Copeland Motorsports,Toyota Gazoo Racing,GF,36.512,34.957,33.704,25.969,25.969,10.543,36.512,19.598,56.110,15.359,1:11.469,13.051,1:24.520,20.653,1:45.173,,3,366.602,1760886686.602,,,,,,,,,,,105.173,1760886581.429,4,2164.7820069204154,-10.32827968155071,39.7933376704421,-86.23568264494804,-0.02295361716857044,-0.13232294911734163,45.47988923502942,2.652128764278297,5489.9602076124565,4.845744202146071,4.935162686050536,113.33641247833623,0,0 days 00:01:41.112000,4.061
88,1,5,0 days 00:01:45.152000,0,,36.256,0,35.087,0,33.809,0,134.4,9:39.337,2025-11-10 11:14:13.089,0:36.256,0:35.087,0:33.809,205.3,Henry Drury,,Am,,PT Autosport with Copeland Motorsports,Toyota Gazoo Racing,GF,36.256,35.087,33.809,25.331,25.331,10.925,36.256,19.383,55.639,15.704,1:11.343,13.512,1:24.855,20.297,1:45.152,,4,471.754,1760886791.754,,,,,,,,,,,105.152,1760886686.602,5,1952.083467094703,-9.859050064184853,39.7939003404512,-86.23572547628577,0.004388639281129653,-0.1212785622593068,46.682785622593066,2.29204107830552,5505.624398073836,4.73658215661104,4.9149454428754815,103.3864423076923,0,0 days 00:01:41.112000,4.04
88,1,6,0 days 00:01:43.010000,0,,34.958,0,34.661,0,33.391,0,137.2,11:22.347,2025-11-10 11:15:56.099,0:34.958,0:34.661,0:33.391,212.2,Henry Drury,,Am,,PT Autosport with Copeland Motorsports,Toyota Gazoo Racing,GF,34.958,34.661,33.391,24.520,24.520,10.438,34.958,19.298,54.256,15.363,1:09.619,13.058,1:22.677,20.333,1:43.010,,5,574.764,1760886894.764,,,,,,,,,,,103.00999999999999,1760886791.754,6,1989.9855371900826,-10.985968543046358,39.79395852341557,-86.2357710307797,-0.0004346026490066229,-0.21064279801324504,69.58147764900663,2.980546357615894,6150.745867768595,5.606723923841059,5.693365066225166,133.5867355371901,1,0 days 00:01:41.112000,1.898
88,1,7,0 days 00:01:42.693000,0,,34.881,0,34.379,0,33.433,0,137.6,13:05.040,2025-11-10 11:17:38.792,0:34.881,0:34.379,0:33.433,211.4,Henry Drury,,Am,,PT Autosport with Copeland Motorsports,Toyota Gazoo Racing,GF,34.881,34.379,33.433,24.605,24.605,10.276,34.881,19.17,54.051,15.209,1:09.260,13.09,1:22.350,20.343,1:42.693,,6,677.457,1760886997.457,,,,,,,,,,,102.693,1760886894.764,7,2001.0061728395062,-13.03271681052199,39.793936946193135,-86.2357244432781,0.0013074393752568847,-0.20694204685573367,70.4776407727086,3.0094533497739415,6131.590534979424,5.363078503904645,5.46111796136457,133.85283367556468,0,0 days 00:01:41.112000,1.581
88,1,8,0 days 00:01:41.987000,0,,34.714,0,34.030,0,33.243,0,138.6,14:47.027,2025-11-10 11:19:20.779,0:34.714,0:34.030,0:33.243,209.3,Henry Drury,,Am,,PT Autosport with Copeland Motorsports,Toyota Gazoo Racing,GF,34.714,34.03,33.243,24.457,24.457,10.257,34.714,19.113,53.827,14.917,1:08.744,12.998,1:21.742,20.245,1:41.987,,7,779.444,1760887099.444,,,,,,,,,,,101.987,1760886997.457,8,2007.6603375527427,-12.785429902583651,39.793890261942934,-86.23571479406361,0.004324015247776366,-0.22332909783989835,72.45210927573062,3.0042354934349853,6222.5780590717295,5.876319356204998,5.978797119864464,135.68777070063695,1,0 days 00:01:41.112000,0.875
88,1,9,0 days 00:01:42.526000,0,,35.504,0,33.926,0,33.096,0,137.8,16:29.553,2025-11-10 11:21:03.305,0:35.504,0:33.926,0:33.096,208.1,Henry Drury,,Am,,PT Autosport with Copeland Motorsports,Toyota Gazoo Racing,GF,35.504,33.926,33.096,24.920,24.920,10.584,35.504,19.04,54.544,14.886,1:09.430,12.964,1:22.394,20.132,1:42.526,,8,881.97,1760887201.97,,,,,,,,,,,102.52600000000001,1760887099.444,9,2020.9510638297872,-13.100339991500213,39.79384974403884,-86.23570190507506,0.015517212069698258,-0.22576710582235446,74.37210369740757,3.0229494262643435,6235.095744680851,5.234447513812155,5.338278793030174,136.07244161358813,1,0 days 00:01:41.112000,1.414
88,1,10,0 days 00:01:43.503000,0,,35.161,0,35.535,0,32.807,2,136.5,18:13.056,2025-11-10 11:22:46.808,0:35.161,0:35.535,0:32.807,213.0,Henry Drury,,Am,,PT Autosport with Copeland Motorsports,Toyota Gazoo Racing,GF,35.161,35.535,32.807,24.269,24.269,10.892,35.161,20.127,55.288,15.408,1:10.696,12.916,1:23.612,19.891,1:43.503,,9,985.473,1760887305.473,,,,,,,,,,,103.503,1760887201.97,10,1995.8961864406779,-12.820729122509539,39.79390216065747,-86.23572494034647,0.0037829588808817294,-0.2255281899109792,74.2693768545994,3.036456125476897,6283.919491525424,6.575748198389149,6.684285714285714,137.41235169491526,1,0 days 00:01:41.112000,2.391
88,1,11,0 days 00:01:43.292000,0,,34.800,0,34.209,0,34.283,0,136.8,19:56.348,2025-11-10 11:24:30.100,0:34.800,0:34.209,0:34.283,214.3,Henry Drury,,Am,,PT Autosport with Copeland Motorsports,Toyota Gazoo Racing,GF,34.8,34.209,34.283,24.487,24.487,10.313,34.800,19.142,53.942,15.067,1:09.009,13.477,1:22.486,20.806,1:43.292,,10,1088.765,1760887408.765,,,,,,,,,,,103.292,1760887305.473,11,1990.2276595744681,-10.86823779193206,39.79396748957867,-86.23575551221325,0.0035656050955414015,-0.22099575371549895,74.15264543524417,3.040339702760085,6243.38085106383,6.600369426751593,6.708972399150744,136.63883474576272,1,0 days 00:01:41.112000,2.18
88,1,12,0 days 00:01:43.583000,0,,35.007,0,35.252,0,33.324,0,136.4,21:39.931,2025-11-10 11:26:13.683,0:35.007,0:35.252,0:33.324,213.0,Henry Drury,,Am,,PT Autosport with Copeland Motorsports,Toyota Gazoo Racing,GF,35.007,35.252,33.324,24.610,24.610,10.397,35.007,19.961,54.968,15.291,1:10.259,13.233,1:23.492,20.091,1:43.583,,11,1192.348,1760887512.348,1760887511.0,2025-10-19 15:25:11,12.23,14.4,82.07,978.3,4.32,310.0,0.0,,103.583,1760887408.765,12,2009.7092050209205,-12.73121338912134,39.79392398690579,-86.23568520007274,0.005122594142259414,-0.22730794979079497,74.34513807531381,3.013807531380753,6201.715481171548,6.477179916317992,6.587338912133891,135.44475890985325,1,0 days 00:01:41.112000,2.471
88,1,13,0 days 00:01:41.112000,2,,34.396,2,33.811,2,32.905,0,139.8,23:21.043,2025-11-10 11:27:54.795,0:34.396,0:33.811,0:32.905,212.2,Henry Drury,,Am,,PT Autosport with Copeland Motorsports,Toyota Gazoo Racing,GF,34.396,33.811,32.905,24.203,24.203,10.193,34.396,18.992,53.388,14.819,1:08.207,12.928,1:21.135,19.977,1:41.112,,12,1293.46,1760887613.46,,,,,,,,,,,101.112,1760887512.348,13,1997.9700854700855,-12.656313993174063,39.79392222739731,-86.2358158912268,-0.0040614334470989765,-0.20977559726962458,71.14414675767918,2.997013651877133,6188.758547008547,6.814304607508532,6.945460750853242,135.03151385927504,1,0 days 00:01:41.112000,0.0
88,1,14,0 days 00:01:57.330000,0,,42.321,0,37.183,0,37.826,0,120.4,25:18.373,2025-11-10 11:29:52.125,0:42.321,0:37.183,0:37.826,195.3,Henry Drury,,Am,,PT Autosport with Copeland Motorsports,Toyota Gazoo Racing,FCY,42.321,37.183,37.826,30.803,30.803,11.518,42.321,20.73,1:03.051,16.453,1:19.504,14.63,1:34.134,23.196,1:57.330,,13,1410.79,1760887730.79,,,,,,,,,,,117.33,1760887613.46,14,2010.9895178197064,-11.781947942905123,39.79389729728026,-86.23573242687158,0.0008719563392107473,-0.2197699412258606,74.82399664147775,3.024769101595298,6191.264150943396,6.683547439126785,6.8152036104114195,135.60623430962343,1,0 days 00:01:41.112000,16.218
88,1,15,0 days 00:02:29.029000,0,,49.843,0,50.809,0,48.377,0,94.8,27:47.402,2025-11-10 11:32:21.154,0:49.843,0:50.809,0:48.377,135.0,Henry Drury,,Am,,PT Autosport with Copeland Motorsports,Toyota Gazoo Racing,FCY,49.843,50.809,48.377,36.846,36.846,12.997,49.843,32.36,1:22.203,18.449,1:40.652,20.04,2:00.692,28.337,2:29.029,,14,1559.819,1760887879.819,,,,,,,,,,,149.029,1760887730.79,15,1991.8095238095239,-10.777508650519032,39.79394414928133,-86.23579778308275,0.005249567474048443,-0.23286202422145327,74.92450259515572,3.0588235294117645,6329.742424242424,6.718925173010381,6.852082612456747,138.6944588744589,1,0 days 00:01:41.112000,47.917
88,1,16,0 days 00:02:32.187000,0,,52.553,0,50.293,0,49.341,0,92.9,30:19.589,2025-11-10 11:34:53.341,0:52.553,0:50.293,0:49.341,117.0,Henry Drury,,Am,,PT Autosport with Copeland Motorsports,Toyota Gazoo Racing,FCY,52.553,50.293,49.341,40.005,40.005,12.548,52.553,31.451,1:24.004,18.842,1:42.846,20.654,2:03.500,28.687,2:32.187,,15,1712.006,1760888032.006,,,,,,,,,,,152.187,1760887879.819,16,1983.5745856353592,-10.899926253687317,39.79401482944995,-86.2358926784324,-0.025903761061946903,-0.16626327433628318,47.00374262536873,3.0191740412979353,5506.644567219153,4.6042643805309735,4.7363790560471974,120.02383763837638,0,0 days 00:01:41.112000,51.075
88,1,17,0 days 00:02:11.360000,0,,48.585,0,42.160,0,40.615,0,107.6,32:30.949,2025-11-10 11:37:04.701,0:48.585,0:42.160,0:40.615,146.1,Henry Drury,,Am,,PT Autosport with Copeland Motorsports,Toyota Gazoo Racing,GF,48.585,42.16,40.615,35.969,35.969,12.616,48.585,24.846,1:13.431,17.314,1:30.745,18.789,1:49.534,21.826,2:11.360,,16,1843.366,1760888163.366,,,,,,,,,,,131.36,1760888032.006,17,1987.0494186046512,-8.935805700988947,39.79392600600424,-86.23586933608662,-0.013892670157068063,-0.10537667248400233,42.38202152414195,1.964805119255381,5466.9941860465115,6.186515415939501,6.326055846422339,94.81379360465117,0,0 days 00:01:41.112000,30.248
88,1,18,0 days 00:01:43.643000,0,,35.627,0,35.011,0,33.005,0,136.3,34:14.592,2025-11-10 11:38:48.344,0:35.627,0:35.011,0:33.005,213.0,Henry Drury,,Am,,PT Autosport with Copeland Motorsports,Toyota Gazoo Racing,FCY,35.627,35.011,33.005,25.019,25.019,10.608,35.627,20.13,55.757,14.881,1:10.638,12.9,1:23.538,20.105,1:43.643,,17,1947.009,1760888267.009,,,,,,,,,,,103.643,1760888163.3660002,18,1967.7755681818182,-8.296934430882771,39.79388579542651,-86.23590957593959,-0.008971898949758729,-0.0903045699687766,40.87274198126597,2.283281294351405,5014.961647727273,4.992074936133977,5.0904399659381205,93.02448226950354,0,0 days 00:01:41.112000,2.531
88,1,19,0 days 00:02:11.798000,0,,40.735,0,45.982,0,45.081,0,107.2,36:26.390,2025-11-10 11:41:00.142,0:40.735,0:45.982,0:45.081,191.2,Henry Drury,,Am,,PT Autosport with Copeland Motorsports,Toyota Gazoo Racing,FCY,40.735,45.982,45.081,28.250,28.250,12.485,40.735,26.845,1:07.580,19.137,1:26.717,18.206,1:44.923,26.875,2:11.798,,18,2078.807,1760888398.807,,,,,,,,,,,131.798,1760888267.0089998,19,1906.4753289473683,-10.032982571522526,39.79391618105817,-86.23580451671798,0.008731996053929629,-0.12722887208155212,50.33164090759618,2.287734297928313,5727.039473684211,4.353165077277212,4.478051627754028,106.98488486842105,0,0 days 00:01:41.112000,30.686
88,1,20,0 days 00:02:22.492000,0,,48.830,0,49.450,0,44.212,0,99.2,38:48.882,2025-11-10 11:43:22.634,0:48.830,0:49.450,0:44.212,130.1,Henry Drury,,Am,,PT Autosport with Copeland Motorsports,Toyota Gazoo Racing,FCY,48.83,49.45,44.212,36.223,36.223,12.607,48.830,30.363,1:19.193,19.087,1:38.280,17.563,1:55.843,26.649,2:22.492,,19,2221.299,1760888541.299,,,,,,,,,,,142.492,1760888398.807,20,1988.146750524109,-11.328427672955975,39.79395694052898,-86.23575379633553,-0.004148846960167716,-0.22471362683438156,71.69924528301887,3.0540880503144656,6152.33962264151,6.339366876310272,6.438660377358491,135.0856603773585,1,0 days 00:01:41.112000,41.38
88,1,21,0 days 00:02:22.274000,0,,49.446,0,48.801,0,44.027,0,99.3,41:11.156,2025-11-10 11:45:44.908,0:49.446,0:48.801,0:44.027,135.0,Henry Drury,,Am,,PT Autosport with Copeland Motorsports,Toyota Gazoo Racing,FCY,49.446,48.801,44.027,36.174,36.174,13.272,49.446,29.789,1:19.235,19.012,1:38.247,17.748,1:55.995,26.279,2:22.274,,20,2363.573,1760888683.573,,,,,,,,,,,142.274,1760888541.299,21,2086.669394435352,-10.007614046603216,39.79368350307864,-86.2356706349467,-0.02794355103380374,-0.12360059074499508,29.550738431243847,3.019691499835904,4877.435351882161,2.3563964555300294,2.432097144732524,106.9819540229885,0,0 days 00:01:41.112000,41.162
88,1,22,0 days 00:02:13.276000,0,,45.294,0,45.700,0,42.282,0,106.0,43:24.432,2025-11-10 11:47:58.184,0:45.294,0:45.700,0:42.282,134.2,Henry Drury,,Am,,PT Autosport with Copeland Motorsports,Toyota Gazoo Racing,FCY,45.294,45.7,42.282,33.118,33.118,12.176,45.294,27.28,1:12.574,18.420,1:30.994,16.616,1:47.610,25.666,2:13.276,,21,2496.849,1760888816.849,,,,,,,,,,,133.276,1760888683.573,22,1968.0151745068285,-9.286711165048544,39.79390393646018,-86.23583651283413,-0.01184223300970874,-0.11437105582524272,32.25482099514563,2.6416868932038833,4921.698027314113,2.505445995145631,2.6113212985436896,98.93146969696969,0,0 days 00:01:41.112000,32.164
